LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
26562.91470498554,1,3,1,45,4,3,2,2,1,2,13510.927040718272,11271.289768718269,9855.810264040827,8188.335729756708,9254.842749356043,10328.848261762894,6585.36972521208,1194.882282700995,7184.229539440794,4393.540407028231,1021.9693754968853,7050.50224887913,1
301137.5967628372,1,1,2,62,0,1,1,2,2,1,157709.19961346898,161336.9489362658,154630.0655173017,129774.04381867664,115740.67580589732,120918.41215346713,114827.95060573681,93858.67620317244,116615.95711098757,22830.93792040519,95792.00892519581,57471.29094127118,0
57350.83071808424,1,4,2,47,0,1,0,1,2,3,40329.33477503191,42743.46208537453,34353.98161703849,34405.58376910631,35097.89300509599,34513.0871545591,30855.516529524437,12195.68600110754,5180.012639384788,14402.646880428932,6689.097546828424,16999.320030655414,0
198678.44822514348,2,3,1,38,2,1,0,1,1,1,60494.23939027238,70899.89167280565,61238.372140079395,59774.27510866999,62116.746225632836,51169.37192456501,10049.196068366964,56881.156586578036,40400.13429607013,35206.92793408216,14076.539462304221,39882.46435223206,0
399144.34595244844,2,1,2,23,-1,-2,-3,-3,-3,-2,163268.1337340488,194348.20330593066,169585.70064228243,198223.27038568072,229751.27372776275,193368.28474503921,89792.90595178623,45866.825788350165,117727.6767551174,124220.27407374699,115026.05135477243,159179.79906783206,0
161773.96526799083,2,2,3,54,1,0,0,1,2,3,133013.0391706797,138473.0941704411,136447.50183023376,127961.02078448396,106681.43892564067,113123.52499634678,81750.51806207979,115956.75505477648,52481.47271402688,18177.820656069667,90695.60925247875,100380.40543582998,0
310149.878748088,2,2,1,33,0,-1,-1,-2,-3,-4,126794.87140697519,113825.89928203652,91374.26056411881,88519.3032139862,79851.1412600135,95450.62534371925,88665.01416790076,45157.43812966962,35770.41107340261,57345.69178651585,68481.30511116915,51108.835992457076,0
371528.6864747645,1,2,2,51,-2,-2,-1,-1,-1,-1,313572.5426959502,376172.88400436257,334956.69029319286,309321.0178122076,313886.9944671347,336654.05123708234,88241.63697384493,249698.11401346215,279517.4037839234,88634.14161585244,105092.94938157203,202376.6240895251,0
283448.90273152,1,4,1,34,-2,-3,-3,-3,-2,-3,144494.7220562784,148333.8189015622,119680.43857759905,136604.25071958313,145818.76763524028,125496.98584133926,30465.255258762983,71857.46909618711,36630.51006174443,62763.452694141946,42036.82494687217,111468.98566336947,0
85486.18358864708,2,3,3,55,-2,-1,0,1,1,1,79233.62959446706,68587.29086047808,77816.18845215914,75782.31572897275,62530.79351993601,72155.7766989211,25465.693558146366,38403.258995456235,27797.33357814383,13362.57544347289,22014.758353899764,33825.05197941929,0
210102.96695783033,2,1,2,49,-2,-2,-3,-4,-3,-2,86922.78090755628,99659.53311369401,116120.10391270008,123721.09290162928,106349.77423111271,103544.47822715242,63533.68216877756,76821.94969625033,91752.2007708387,106869.94305006621,63826.58970047414,76927.70797390053,0
485129.3610865943,1,2,1,35,4,4,3,2,2,3,158820.57929098204,158162.60854545902,150086.08039057066,120722.32537612137,138893.25315761103,154582.6532847873,31807.620090880326,74007.98722219732,98047.37174245325,70906.38289681917,123176.80932017822,28156.487078154085,1
20000.0,2,4,3,50,-1,-1,-2,-3,-3,-3,16596.677313309723,18645.385228537303,20613.8487244439,24617.12929090954,20873.187627926924,19470.60850519515,9143.111348267168,3109.0140806707013,3606.7687112053704,20839.135196754647,10501.841329783769,14843.326588973861,0
216905.67833605895,1,3,1,33,4,4,4,5,6,7,101212.52667396089,90097.53246141865,76487.01630710093,83677.31497246081,72387.14300364435,83319.84809247799,34385.519563736576,44602.55666981072,40768.89374884735,20500.21636143773,7627.854470890098,46698.807745625294,1
183747.03142142706,2,2,3,64,3,3,4,5,4,4,69483.60471399975,80534.02188667814,96283.03737760098,88662.41292980571,79732.41922330786,78910.78400075778,46088.77897028064,69399.04372231066,43341.61323324487,15525.157885591427,48016.013389805885,36345.1652125411,0
264489.68357165664,1,3,1,32,2,2,1,1,2,1,232497.7682310764,231997.21385145615,206407.36080708925,217207.06613995228,251971.00259501114,218986.88142351928,100329.52964928749,194235.67509136134,43274.14614875982,154822.17720125298,59145.285307083584,195678.53160511787,0
339785.87406246766,2,4,1,42,5,6,5,5,4,4,248600.88591496862,249887.46221259164,257719.03986604884,273240.0395259919,265380.66354272375,274728.95815589296,142048.65327501795,185894.90283756645,216746.61586435017,239093.60261060143,162660.0597632314,49244.033582379496,0
443042.9161626464,2,3,2,26,4,5,6,6,7,7,144547.15429009657,150563.98856046694,168493.7117733484,145049.86981193282,132886.2964882116,109105.69412837582,84692.22683176227,16741.69315297778,78981.86022352394,39030.521707824395,68813.40855804617,47233.911572158555,1
217572.11295890104,1,3,1,27,4,5,5,6,5,5,87077.39951521502,91815.10949928605,93420.84719463768,75853.07468676411,60875.43189708583,71229.38172209525,36007.42620723942,47734.7632744789,79899.3728408253,32599.31411369642,12679.372685156735,22680.098249664334,0
347480.95959721843,1,4,3,50,-1,-2,-3,-3,-2,-2,271663.5234326498,224175.3452950335,242113.84790835006,284173.97835881496,308649.0137066536,269922.4442326139,150330.30006787548,171549.54026171338,211904.00120415067,38052.37736826486,196508.54106575993,231976.94576813417,0
309968.8173838208,1,2,3,52,4,3,2,2,2,3,271530.04054518597,237187.65229176052,197744.7284616548,224311.27676519987,186723.12861623353,218743.58044099167,140673.35346687475,208392.4556142682,123639.92086917761,96241.02596321622,144572.5073778276,57020.43225206841,0
306921.675744616,2,1,3,58,3,3,4,3,4,4,188633.53314791576,211627.66524055568,181493.9381474662,206565.45718970703,200782.68339961118,195482.83125235888,114659.5921492319,85062.4453958511,34232.04443888406,62441.18399641804,38872.4457841696,142183.28644762162,0
182329.1282168233,2,3,2,21,1,0,0,-1,-1,-1,169157.11989526928,142594.74060414959,135131.7347746745,139615.2426346422,153399.51586402307,171932.92412386363,89097.16397979151,107453.60839976055,70336.65620306363,69004.35471812706,24767.955640617154,75572.59105520685,0
130321.42374689192,2,4,1,56,5,6,7,8,8,7,74584.12422126175,66494.72450578753,59192.571042876705,65358.66968281411,53940.60168231889,49053.7154923636,38655.96815452609,9591.001288858193,34252.17660210949,7116.0698282504945,44110.01937308086,14171.094714801216,1
117994.82648551636,1,3,2,47,1,1,1,1,1,0,107256.10533056957,107772.30567571991,128804.52576216657,107356.85200976963,93552.49670156662,96046.0049735436,32437.79812606418,11599.837478096659,108339.29161949443,20663.83585622713,84148.79222427316,33395.29914957568,0
159227.5348721052,1,2,3,59,0,-1,-2,-3,-4,-3,80777.41984585543,90124.47486324505,87748.50138221605,74038.94941868143,79026.45416916223,64700.346460308436,43509.59090646711,39553.56150542521,12898.196028256116,10611.288818689865,38332.412411942205,47921.82283274,0
288602.3891039472,2,1,2,64,-2,-2,-1,0,-1,-2,184409.17345595063,160230.79298157326,138009.8729799146,162999.65856895698,134943.6458726745,109898.22006860664,153126.75250816147,132539.34169681865,42322.69758824509,139715.64638995918,96258.61931469233,59484.17042545136,0
341313.92717539956,1,2,1,32,5,6,6,7,8,7,110121.01728670219,116553.41650655743,97506.35208283106,112253.03841204234,103631.57566913682,98981.31639134618,51359.37745253871,39411.27001129676,28010.166461996858,93978.32615676361,77852.48713573089,16712.4738923085,1
288816.2617428274,1,3,3,59,4,4,4,3,4,5,220581.7351432055,206729.85658200824,245541.517078826,271396.29429191444,267329.44814984075,303834.3238166813,38133.950034723945,90292.24295551002,73881.76050126167,145417.07755845878,131720.90795663363,217339.13402223444,1
184125.38845651108,1,3,3,26,-2,-3,-4,-3,-4,-3,132576.92251518072,124168.04365200766,105960.74511131643,115804.458335511,107506.24806721069,117734.3345190505,57621.34286765502,13989.447074590265,28543.833239983265,27733.02112722685,56627.0239264235,22215.172678090286,0
466716.413191897,1,2,1,59,-1,0,0,1,2,3,235710.71879745895,197506.90450098866,180159.6581334851,159668.25965649294,184017.57993420627,174290.10794532832,125256.44695252202,57810.59517101773,144899.95968943302,73673.30768716433,84833.78124684306,121522.79421661817,0
432263.8748357848,1,2,1,44,5,5,4,5,5,5,140868.1463091496,147262.51696990718,159728.52075774386,154357.04623398278,152061.22186492773,159974.62460177636,104470.94185186873,103988.05619434328,103748.21475304617,84502.2961745057,66067.10689541642,112884.55841930902,0
207519.9864699792,2,4,1,24,2,2,1,2,1,2,187575.77249917923,203462.02629594857,234383.78559038235,236307.35316541078,245124.3341567501,246661.32746585584,118082.01413326507,173525.40007959682,155675.33914214317,62601.22895516587,60478.279081914865,151484.1489759641,0
151188.2312817201,2,2,3,24,-1,-1,-2,-3,-2,-2,89781.3598394598,78511.12604906572,69405.56072900882,74481.84630804538,87650.40699938657,89608.09443208846,11396.522854000827,26482.66918687165,7631.587969214576,16358.907447898791,45924.690139897815,11934.822179119292,0
265625.79449895635,2,1,2,60,0,1,0,0,-1,-2,179061.10402802902,164899.68595547575,185329.07683420074,165309.14830499137,191018.06946392497,221675.04524766086,133283.76295520412,45960.67806410876,120664.44353599989,94107.49159637943,133564.59135221658,40067.695873244804,0
402075.83740652236,2,3,2,24,5,4,4,4,3,2,221360.43002621064,247249.25395736232,287222.87628361525,259785.97821135778,233087.37967385535,249917.42395406513,24129.387124455458,137727.49709869182,122061.80243282158,189788.58921433892,119262.69566605157,199298.17260570306,1
289931.79727049405,1,2,1,37,-2,-1,-1,0,0,0,159548.9093968066,190607.22629235868,206247.43496217055,189464.6573850728,174394.70417481242,191781.55904642734,130533.91453534755,27802.113791786087,24559.799767410856,101091.61053254512,23721.872183610965,105577.62724674575,0
316785.84458920534,1,1,3,42,0,0,0,-1,-1,-2,135321.10353738512,110989.41477726736,112663.32976118341,116987.91207510774,118388.3199955472,122920.30571202058,68955.02751764581,58550.97116757243,12318.212263140133,96529.62082554617,17908.09891175057,92339.69679552675,0
224550.3853269249,2,3,3,47,5,4,5,6,7,6,139644.07137479683,139385.5258081548,143391.68872113343,139659.75877679492,135320.38484355726,122703.64810851558,87822.34113231505,40728.42622391254,96648.78095828295,87196.6502416502,107846.76492480176,69451.06869836342,0
304752.5074242677,2,4,3,29,-1,-2,-1,-2,-3,-2,269111.00994498824,267811.6532360749,246229.4099934498,233718.88980249426,229356.68926582646,224226.29053301344,178998.95736968712,229187.9659363902,119725.85312728422,160931.75779071602,25816.906367493586,74149.78153371887,0
435345.33417473664,2,4,2,45,-2,-1,-2,-1,-1,-2,409895.76590344915,424071.7376061903,480493.2198361284,488507.29766957456,478045.0166243945,473026.69167889317,312289.4162206243,93013.05212219624,97623.8910275045,394557.32076996553,343337.2874328395,274646.0368034237,0
221239.7462226747,2,2,2,56,1,0,1,2,3,3,176396.43235536388,169716.7101022159,193066.73044932578,201127.62826236195,202775.01750363814,177244.54678242054,70300.29976319574,42775.42248828171,37748.4681214121,73037.2176419665,92025.90670438414,35272.35186384977,0
267196.9279009447,1,2,3,62,2,2,1,1,0,-1,250358.14782750062,215788.4251206684,208392.27049315072,200346.86734639137,239262.04174064987,223099.542885144,222128.71795342112,36981.58334361739,95651.64543720402,133026.57191131706,186212.71713473002,108066.894167435,0
280457.9771859553,1,3,3,58,2,1,0,-1,-2,-3,198215.50060064823,190675.0259186459,207812.85912535957,237145.1357746354,216760.1898081405,175468.32759484,147305.85324245537,74285.61164375489,118063.84153648376,84648.47360877148,154788.54594306875,45418.64021613424,0
284047.0426925245,2,3,3,58,4,3,2,1,0,-1,120021.34965315944,115440.30699304248,138323.00727815434,152997.20486205307,127890.91426280927,112264.72791512062,98040.47413980075,102879.80756878975,60295.578342042405,39922.213587915954,33823.97721426561,20228.1260983491,0
80573.33487145271,2,2,2,49,5,4,5,5,6,6,69678.73053306022,73052.80690539209,77692.05456667664,89567.19566930846,100884.32719361776,113242.3727025203,21762.783020322197,40783.98518977369,48760.35203279187,25110.326399647292,62114.17846940727,54038.25691634916,1
24775.76129513266,2,3,2,24,4,3,4,4,4,5,21170.915254116302,23432.99929428559,22221.47907550661,25801.98939248351,26234.38771034431,24213.18781478774,4328.163538643838,9377.307934173665,18651.83109583172,16884.877755446185,18316.980050368908,10212.528048585793,1
127641.39148937928,2,1,3,38,4,3,2,1,0,0,76150.69643200621,89504.21143363048,85314.28871589169,96981.47983077518,102234.72777990294,95733.19385295013,44849.01902275655,54896.300194205236,71224.30122774781,49781.529028657475,49870.25131679907,70459.34484290564,1
270153.07544820016,1,4,2,35,1,1,2,1,2,1,184657.6585913911,216264.1803166117,234449.36519564738,220073.64109180827,258046.26355264388,271607.96451754076,141424.43412288444,60116.25540626774,40453.91911966278,34172.79904405827,82707.47313057624,33107.544339362896,0
316462.73992038536,1,2,3,47,3,3,2,2,2,1,206645.92275206008,167208.24548904988,140196.79475112853,113708.0259072919,110626.05485530189,113885.33321016758,159863.7770442596,90262.16799537001,69187.73695693354,24764.293779521315,13324.100129974262,80671.29241678881,0
186319.0528271651,1,4,2,55,-1,-2,-2,-1,-2,-2,129235.53561187397,108037.58447545799,118870.42912480858,98124.85793838635,89613.91883895415,79620.21021886179,42426.59096392832,34527.67099830586,36625.797048906956,60289.30100010196,74276.8717849254,9645.350060358982,0
415270.8979440768,2,4,3,31,5,4,4,3,3,3,321954.95514707075,331985.37960745906,332861.2540794417,309373.42173782695,277175.9417362566,310736.16721566685,289228.783862998,138452.52682593037,245330.13301563758,172710.01002808815,163889.05810392924,241874.9004678162,0
232818.88308085754,1,3,2,56,-1,-2,-1,0,0,1,178287.09955343555,169311.77093511072,170355.13728241154,138868.57561810428,119114.73732335045,114690.51700558019,107062.01278323132,44659.94410157877,35726.3144358039,102760.09089502452,31189.65099598688,54179.12302857731,0
252437.91978815495,1,2,2,28,1,2,3,2,3,2,209742.1112573991,194212.83825336097,167985.75932244465,168822.65756492937,188367.29586461792,167657.50741227344,116359.12600447396,147311.1628448568,128082.12783745772,35387.09391796919,124629.60363352991,111748.78812017944,0
226724.3355336805,1,1,1,48,-2,-1,-1,0,1,2,92408.90147014754,90200.2152973696,81831.40584683462,68218.21749558533,56412.20104922125,63437.34388818246,45543.19897379761,22167.30793529439,25698.165145295097,23716.477968283623,11089.944576676191,23591.52018842087,0
266083.2151295998,1,2,3,58,4,4,3,3,3,2,174500.9343385907,198829.19815152773,178233.90081772447,164143.66346762914,158419.05550921112,170247.83359033635,103309.83681155587,42692.049340607075,44575.221212598466,51715.071355500404,78880.71401856114,62623.39053710297,1
334536.8888852324,2,1,3,21,3,4,5,5,4,3,123989.58750198284,112768.84416548048,127564.97258652045,146639.5025978326,170561.66753716793,198708.88800731223,73011.59475677501,66527.21824330698,14916.92381869227,17297.60744027859,150226.45933498847,140643.73666714705,0
329878.41254947975,2,1,1,48,4,3,3,2,2,2,246985.73504931465,277441.87797757814,296640.37706858886,267307.08169985097,221148.60210685685,260394.15496507508,60125.66787700502,67082.53008193708,59287.831287839086,64020.72808603647,101588.87263322981,45519.85003880329,1
142189.2471268492,1,1,2,25,2,1,1,2,3,2,120073.92306110945,110056.23354597132,91056.95585996403,87475.57789463415,89038.55306663219,86147.25962181433,28165.83240356253,19559.757350393756,42369.50770511337,31708.15478459414,65491.523978944715,46541.201617891515,0
432839.6531774233,2,4,1,33,0,-1,0,-1,-2,-1,319288.5303734199,272922.69807135384,270142.389260567,310439.3459201042,252435.10564418568,219929.78138974524,65732.55517122304,166142.659170575,171258.26495495255,143559.10860456357,155755.01439145408,91296.63529553749,0
118596.8251087699,1,4,1,64,-1,-1,-2,-2,-2,-1,82804.46605052495,76987.6624358905,74254.35233200174,81264.0133716194,82191.15317474128,85336.0664696614,8943.989137880366,28172.623731116288,25496.163546144144,33815.860021588356,20558.34419186794,32166.77252927012,0
259507.2416908735,1,1,3,25,2,2,3,3,4,5,128739.25954158623,144213.26826327897,124318.21812525619,144355.67596628235,161948.55843626775,159736.28926117177,114205.7821396528,127504.91264621606,80122.42024829032,90867.13030380348,122441.13656665792,131158.50755912942,0
217072.4111773177,1,1,1,38,1,1,0,1,0,0,190925.54638319687,175199.0545285706,203927.61393535679,234566.96672408422,262143.10847371098,276487.2500336588,109472.35335897867,134005.3781874978,175546.99280539496,193921.0678693676,60057.37667601505,76852.02730187135,0
